0,23.21082067489624
1,23.215468883514404
2,23.219277143478394
3,23.22323179244995
4,23.22842836380005
5,23.233811855316162
6,23.237073183059692
7,23.242480993270874
8,23.247815132141113
9,23.25288200378418
10,23.257083415985107
11,23.259711742401123
12,23.262261867523193
13,23.265331506729126
14,23.27132821083069
15,23.274669647216797
16,23.280252933502197
17,23.282917737960815
18,23.285892248153687
19,23.28937602043152
20,23.292654275894165
21,23.29510259628296
22,23.298778295516968
23,23.302363395690918
24,23.308187007904053
25,23.31180477142334
26,23.31937313079834
27,23.322315216064453
28,23.326075553894043
29,23.330767154693604
30,23.33624815940857
31,23.340214729309082
32,23.3427791595459
33,23.34706401824951
34,23.35266089439392
35,23.356552362442017
36,23.359938621520996
37,23.36363172531128
38,23.36775517463684
39,23.37300181388855
40,23.379815340042114
41,23.384862899780273
42,23.388779878616333
43,23.395057439804077
44,23.399726152420044
45,23.40486717224121
46,23.40738344192505
47,23.40991497039795
48,23.412275075912476
49,23.41555953025818
50,23.421132802963257
51,23.424433946609497
52,23.427244186401367
53,23.43374013900757
54,23.43767809867859
55,23.44055962562561
56,23.44709587097168
57,23.45129108428955
58,23.455238819122314
59,23.4585120677948
60,23.463170528411865
61,23.467752933502197
62,23.47594118118286
63,23.480620622634888
64,23.485514402389526
65,23.490851163864136
66,23.495058059692383
67,23.50196599960327
68,23.505435943603516
69,23.51055884361267
70,23.51398277282715
71,23.517773866653442
72,23.521579027175903
73,23.52363681793213
74,23.52567720413208
75,23.5282039642334
76,23.530917406082153
77,23.535337924957275
78,23.538655519485474
79,23.544092178344727
80,23.55367398262024
81,23.558725595474243
82,23.562355995178223
83,23.569356203079224
84,23.573432207107544
85,23.580506563186646
86,23.584545135498047
87,23.587855577468872
88,23.592464208602905
89,23.595229625701904
90,23.600191116333008
91,23.60368537902832
92,23.607157707214355
93,23.609095811843872
94,23.612537622451782
95,23.614961624145508
96,23.618436574935913
97,23.621732234954834
98,23.62763214111328
99,23.630950689315796
100,23.6345956325531
101,23.638309955596924
102,23.645695686340332
103,23.648462772369385
104,23.650756120681763
105,23.653781175613403
106,23.655972003936768
107,23.658022165298462
108,23.66252303123474
109,23.667882919311523
110,23.674076080322266
111,23.6786630153656
112,23.683879613876343
113,23.692536115646362
114,23.695884704589844
115,23.698940992355347
116,23.70431661605835
117,23.708953142166138
118,23.71226191520691
119,23.71526598930359
120,23.720555543899536
121,23.72490167617798
122,23.72810959815979
123,23.730901956558228
124,23.734276294708252
125,23.738341093063354
126,23.747112274169922
127,23.752272605895996
128,23.75584888458252
129,23.758793830871582
130,23.764708518981934
131,23.769206047058105
132,23.772153854370117
133,23.774850368499756
134,23.776702165603638
135,23.778632402420044
136,23.780245304107666
137,23.782340049743652
138,23.787226915359497
139,23.790666341781616
140,23.79959535598755
141,23.80452609062195
142,23.809227466583252
143,23.81745195388794
144,23.822407245635986
145,23.82649278640747
146,23.834845304489136
147,23.842475652694702
148,23.845913887023926
149,23.85245704650879
150,23.85679602622986
151,23.864691972732544
152,23.86737871170044
153,23.871413707733154
154,23.874540090560913
155,23.878042221069336
156,23.88028573989868
157,23.88427209854126
158,23.887813329696655
159,23.890690088272095
160,23.8937885761261
161,23.89750623703003
162,23.900911569595337
163,23.907480239868164
164,23.912030935287476
165,23.9188129901886
166,23.927189350128174
167,23.934234142303467
168,23.93743085861206
169,23.941620349884033
170,23.946929216384888
171,23.953211069107056
172,23.95797300338745
173,23.96102786064148
174,23.964037656784058
175,23.969164848327637
176,23.978579998016357
177,23.981701850891113
178,23.987979888916016
179,23.992743253707886
180,23.99775505065918
181,24.00167441368103
182,24.004913330078125
183,24.00798225402832
184,24.01087999343872
185,24.0148823261261
186,24.017671823501587
187,24.02043867111206
188,24.024445056915283
189,24.03096055984497
190,24.034810304641724
191,24.039999961853027
192,24.045631885528564
193,24.049695253372192
194,24.05281686782837
195,24.061927556991577
196,24.06888699531555
197,24.07245969772339
198,24.076162099838257
199,24.080573797225952
200,24.084731578826904
201,24.089446306228638
202,24.09456777572632
203,24.09898352622986
204,24.10549759864807
205,24.111173152923584
206,24.113463401794434
207,24.11865210533142
208,24.121161699295044
209,24.124849319458008
210,24.12704348564148
211,24.128952264785767
212,24.131235122680664
213,24.13656258583069
214,24.140147924423218
215,24.143685579299927
216,24.147216796875
217,24.15575671195984
218,24.15955376625061
219,24.168740034103394
220,24.172772884368896
221,24.17760705947876
222,24.182737112045288
223,24.189360857009888
224,24.19384765625
225,24.196653604507446
226,24.200234174728394
227,24.203258514404297
228,24.208820104599
229,24.214781761169434
230,24.218007802963257
231,24.220746278762817
232,24.22257685661316
233,24.224257230758667
234,24.229245901107788
235,24.23208475112915
236,24.23642325401306
237,24.242101430892944
238,24.248771905899048
239,24.25277853012085
240,24.255561351776123
241,24.258641481399536
242,24.261075496673584
243,24.26371145248413
244,24.267767906188965
245,24.275949001312256
246,24.284923791885376
247,24.290188550949097
248,24.294506072998047
249,24.298494338989258
250,24.302048206329346
251,24.305194854736328
252,24.30837345123291
253,24.310323476791382
254,24.31561541557312
255,24.321617603302002
256,24.326027631759644
257,24.33061385154724
258,24.336811780929565
259,24.341420650482178
260,24.347410440444946
261,24.3534197807312
262,24.358428955078125
263,24.36724877357483
264,24.37072467803955
265,24.37321162223816
266,24.37505578994751
267,24.37817692756653
268,24.38201093673706
269,24.385352611541748
270,24.389859914779663
271,24.39414358139038
272,24.398233652114868
273,24.401244163513184
274,24.40576672554016
275,24.407798051834106
276,24.41287875175476
277,24.419431686401367
278,24.42222762107849
279,24.426103830337524
280,24.430933713912964
281,24.439316749572754
282,24.44264316558838
283,24.44586944580078
284,24.449557065963745
285,24.453900814056396
286,24.460833072662354
287,24.464404106140137
288,24.467705965042114
289,24.47468137741089
290,24.47746205329895
291,24.480829000473022
292,24.48411464691162
293,24.486862659454346
294,24.489155769348145
295,24.491105318069458
296,24.493224143981934
297,24.495498418807983
298,24.497953414916992
299,24.502776384353638
300,24.508214712142944
301,24.516040086746216
302,24.52010726928711
303,24.526289224624634
304,24.53262233734131
305,24.538506507873535
306,24.545955896377563
307,24.554490327835083
308,24.561468362808228
309,24.565434217453003
310,24.568864583969116
311,24.571955680847168
312,24.574233293533325
313,24.57924771308899
314,24.58199381828308
315,24.58546280860901
316,24.590280055999756
317,24.596125602722168
318,24.60035014152527
319,24.607879638671875
320,24.61017417907715
321,24.612427949905396
322,24.61559557914734
323,24.61841583251953
324,24.6224102973938
325,24.625596046447754
326,24.633379697799683
327,24.641714811325073
328,24.6452419757843
329,24.649965524673462
330,24.655551433563232
331,24.65950083732605
332,24.66542935371399
333,24.668103456497192
334,24.67249321937561
335,24.67682147026062
336,24.683482885360718
337,24.68738627433777
338,24.692703247070312
339,24.696032762527466
340,24.701768159866333
341,24.707348108291626
342,24.710543632507324
343,24.716359615325928
344,24.722217321395874
345,24.725038528442383
346,24.728843688964844
347,24.7319815158844
348,24.735117435455322
349,24.740061283111572
350,24.743736267089844
351,24.748229026794434
352,24.751156091690063
353,24.754515171051025
354,24.7587833404541
355,24.76328945159912
356,24.76738977432251
357,24.772677659988403
358,24.777137279510498
359,24.781115770339966
360,24.789219617843628
361,24.794622898101807
362,24.798059701919556
363,24.80159616470337
364,24.808321952819824
365,24.812098741531372
366,24.815720319747925
367,24.819639682769775
368,24.823352336883545
369,24.82647705078125
370,24.829882621765137
371,24.833083152770996
372,24.8369140625
373,24.841118335723877
374,24.84347152709961
375,24.845600128173828
376,24.84768295288086
377,24.849377393722534
378,24.851118803024292
379,24.853248834609985
380,24.858904600143433
381,24.86494755744934
382,24.869296550750732
383,24.8754243850708
384,24.881298303604126
385,24.884456396102905
386,24.89029026031494
387,24.89431881904602
388,24.89848780632019
389,24.90167737007141
390,24.91281819343567
391,24.917431354522705
392,24.920406103134155
393,24.923616409301758
394,24.92836308479309
395,24.932003259658813
396,24.93549370765686
397,24.938769578933716
398,24.942841053009033
399,24.945693969726562
400,24.947890043258667
401,24.95170259475708
402,24.956621408462524
403,24.962427616119385
404,24.965059518814087
405,24.968255043029785
406,24.971059322357178
407,24.97391414642334
408,24.97642493247986
409,24.9805748462677
410,24.984018087387085
411,24.987906455993652
412,24.997199296951294
413,25.001012802124023
414,25.00775957107544
415,25.012486934661865
416,25.016315698623657
417,25.019787549972534
418,25.023764610290527
419,25.02724838256836
420,25.0346941947937
421,25.037094116210938
422,25.039456129074097
423,25.042417526245117
424,25.04658317565918
425,25.05007290840149
426,25.056430101394653
427,25.062556266784668
428,25.06692099571228
429,25.07185459136963
430,25.07725167274475
431,25.07961654663086
432,25.082480669021606
433,25.084517240524292
434,25.087154865264893
435,25.090442419052124
436,25.093842267990112
437,25.096903085708618
438,25.10306692123413
439,25.109302043914795
440,25.11248230934143
441,25.11509418487549
