0,24.768064260482788
1,30.853917121887207
2,262.13157629966736
3,267.05980014801025
4,463.65177369117737
5,468.52707624435425
6,473.4614164829254
7,478.34215092658997
8,493.00257205963135
9,497.89394760131836
10,502.8068838119507
11,698.5378336906433
12,894.0179781913757
13,1091.8122291564941
14,1290.4289844036102
15,1305.5530405044556
16,1320.5638253688812
17,1345.4773752689362
18,1543.4506351947784
19,1622.643263578415
20,1642.7027757167816
21,1662.8468806743622
22,1682.3123981952667
23,1696.9981715679169
24,1726.6243605613708
25,1751.561173915863
26,1776.5880994796753
27,1791.6254787445068
28,1806.2650120258331
29,1816.667664051056
30,1821.5592248439789
31,1851.3260226249695
32,1875.740962266922
33,1885.6146507263184
34,1925.4131543636322
35,1935.7807281017303
36,1945.5463480949402
37,2144.3658101558685
38,2184.1035895347595
39,2434.3782284259796
40,2482.4491078853607
41,2776.3681173324585
42,2781.4117906093597
43,2796.5715992450714
44,2826.888875246048
45,2847.176372051239
46,2892.5245175361633
47,3094.7137517929077
48,3277.3502826690674
49,3453.3540008068085
50,3621.9955191612244
51,3789.394578933716
52,3956.817146062851
53,4123.029019117355
54,4290.140309333801
55,4464.138905286789
56,4631.931096792221
57,4798.469892501831
58,4963.717327833176
59,5131.524050951004
60,5296.961269855499
61,5468.976334810257
62,5644.315053939819
63,5838.698437452316
64,6062.406469345093
65,6286.660635948181
66,6491.383295297623
67,6685.444264888763
68,6872.034583806992
69,7059.168838739395
70,7246.799214601517
71,7434.280691385269
72,7622.025989532471
73,7809.034436941147
74,7995.9190175533295
75,8170.280303478241
76,8343.746058225632
77,8517.127584218979
78,8691.259155988693
79,8865.252046346664
80,9039.449602127075
81,9218.4673204422
82,9402.459205150604
83,9586.791398763657
84,9770.048087835312
85,9951.56074166298
86,10140.837242364883
87,10342.226347446442
88,10535.04469370842
89,10727.342059850693
90,10921.500162363052
91,11116.15232539177
92,11310.808435678482
93,11504.694585084915
94,11698.260736942291
95,11897.73101234436
96,12184.558305978775
97,12547.522987127304
98,12912.4481112957
99,13275.767860174179
100,13638.468711137772
101,13949.101527452469
102,14251.666354894638
103,14561.706857442856
104,14878.390685796738
105,15194.398168325424
106,15501.345311641693
107,15807.634471654892
108,16120.12238407135
109,16462.132613658905
110,16832.385279417038
111,17204.568917036057
112,17567.414302825928
113,17921.87091755867
114,18258.97908616066
115,18597.227141857147
116,18936.690981388092
117,19278.83727455139
118,19620.05527806282
119,19969.028331041336
120,20289.32488322258
121,20603.82935833931
122,20919.69468665123
123,21247.450763463974
124,21571.098635673523
125,21884.46887397766
126,22192.806685209274
127,22501.391066789627
128,22812.15676188469
129,23123.74581027031
130,23438.73187327385
131,23757.275629281998
132,24070.582782030106
133,24383.333981513977
134,24698.20959377289
135,25017.185284137726
136,25336.479016780853
137,25649.58757662773
138,25964.84604859352
139,26287.127484560013
140,26604.600357055664
141,26924.371111392975
142,27254.196187734604
143,27583.781631946564
144,27912.791821479797
145,28232.614162921906
146,28553.6838657856
147,28877.467159986496
148,29190.922888994217
149,29502.93454670906
150,29817.309555530548
151,30131.05601000786
152,30444.94215965271
153,30760.751906871796
154,31081.83299612999
155,31399.59947347641
156,31715.294122695923
157,32038.57048726082
158,32355.404100894928
159,32665.2524228096
160,32982.543196201324
161,33304.797291994095
162,33625.67027544975
163,33936.813839912415
164,34245.92939925194
165,34554.731699466705
166,34860.926446676254
167,35168.32805490494
168,35477.90364956856
169,35796.31714248657
170,36116.88680386543
171,36433.000782966614
172,36747.55117583275
173,37099.02247571945
174,37453.975977659225
175,37795.82811045647
176,38109.38341832161
177,38418.6283056736
178,38727.85757136345
179,39037.89262032509
180,39353.48743844032
181,39668.32911992073
182,39976.95839238167
183,40289.19263148308
184,40604.292335271835
185,40926.174783706665
186,41241.865230083466
187,41557.11653995514
188,41870.25100517273
189,42181.5627219677
190,42492.84020256996
191,42801.82762050629
